artist,album,album_id,year,tracknum,title,length
David Bowie,Aladdin Sane,18dee048-e34f-379f-9b90-074c8237232b,1990,8,Lets Spend the Night Together,190240
David Bowie,Aladdin Sane,18dee048-e34f-379f-9b90-074c8237232b,1990,9,The Jean Genie,246760
David Bowie,Aladdin Sane,18dee048-e34f-379f-9b90-074c8237232b,1990,10,Lady Grinning Soul,232400
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,1,The Wedding,304200
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,2,Youve Been Around,283866
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,3,I Feel Free,292240
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,4,Black Tie White Noise,293733
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,5,Jump They Say,263266
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,6,Nite Flights,275066
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,7,Pallas Athena,279933
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,8,Miracle Goodnight,252466
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,9,Dont Let Me Down & Down,293200
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,10,Looking for Lester,337093
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,11,I Know Its Gonna Happen Someday,246866
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,12,The Wedding Song,276466
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,13,Jump They Say (alternate mix),245466
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,14,Pallas Athena (remix),338906
David Bowie,Black Tie White Noise,1d3db8af-b21a-497a-9feb-53417dcb6e7b,1993,15,Lucy Cant Dance,348026
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,1,Scream Like a Baby,198400
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,2,Because Youre Young,291866
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,3,Kingdom Come,238173
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,4,Up the Hill Backwards,200666
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,5,Its No Game,232560
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,6,Is There Life After Marriage?,275546
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,7,Up the Hill Backwards,195120
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,8,Teenage Wildlife,425920
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,9,Kingdom Come,235813
David Bowie,Vampires of Human Flesh,1f52cb68-5351-457c-beff-7ff81793b8e7,1994,10,Scary Monsters (and Super Creeps),308934
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,1,Outside,269920
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,2,Scary Monsters (and Super Creeps),336746
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,3,Reptile,364333
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,4,Hallo Spaceboy,310226
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,5,Hurt,369373
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,6,Look Back in Anger,303293
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,7,Im Deranged,344933
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,8,The Hearts Filthy Lesson,308866
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,9,The Voyeur of Utter Destruction,324333
David Bowie,Live. Inside,21e1be05-da3b-4c7d-9d0c-d0c7ff77f943,1996,10,I Have Not Been to Oxford Town,258974
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,1,Peter and the Wolf: Introduction,167000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,2,Peter and the Wolf: The Story Begins,57000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,3,Peter and the Wolf: The Bird,93000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,4,"Peter and the Wolf: The Duck, Dialogue With the Bird, Attack of the Cat",253000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,5,Peter and the Wolf: Grandfather,134000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,6,Peter and the Wolf: The Wolf,121000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,7,Peter and the Wolf: The Duck Is Caught,53000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,8,Peter and the Wolf: The Wolf Stalks the Bird and the Cat,102000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,9,Peter and the Wolf: Peter Prepares to Catch the Wolf,66000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,10,Peter and the Wolf: The Bird Diverts the Wolf,91000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,11,Peter and the Wolf: Peter Catches the Wolf,109000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,12,Peter and the Wolf: The Hunters Arrive,78000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,13,Peter and the Wolf: The Procession to the Zoo,296000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,14,Young Person's Guide to the Orchestra: Theme: Full Orchestra,29000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,15,Young Person's Guide to the Orchestra: Theme: Woodwinds,22000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,16,Young Person's Guide to the Orchestra: Theme: Brass,18000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,17,Young Person's Guide to the Orchestra: Theme: Strings,17000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,18,Young Person's Guide to the Orchestra: Theme: Percussion,14000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,19,Young Person's Guide to the Orchestra: Theme: Full Orchestra,18000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,20,"Young Person's Guide to the Orchestra: Variation I: Flute, Piccolo [Presto]",34000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,21,Young Person's Guide to the Orchestra: Variation II: Oboes [Lento],59000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,22,Young Person's Guide to the Orchestra: Variation III: Clarinets [Moderato],37000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,23,Young Person's Guide to the Orchestra: Variation IV: Bassoons [Allegroalla Marcia],56000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,24,Young Person's Guide to the Orchestra: Variation V: Violins [Brilliantealla polacca],43000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,25,Young Person's Guide to the Orchestra: Variation VI: Violas [Meno Mosso],67000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,26,Young Person's Guide to the Orchestra: Variation VII: Cellos,73000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,27,"Young Person's Guide to the Orchestra: Variation VIII: Doublebasses [Comminciando Lento, Ma Poco Accel.]",63000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,28,Young Person's Guide to the Orchestra: Variation IX: Harp [Maestoso],44000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,29,Young Person's Guide to the Orchestra: Variation X: French Horns [Il Stresso Tempo],39000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,30,Young Person's Guide to the Orchestra: Variation Xi: Trumpets [Vivace],33000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,31,Young Person's Guide to the Orchestra: Variation Xii: Trombones & Tuba [Allegro Pomposo],69000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,32,Young Person's Guide to the Orchestra: Variation Xiii: Percussion [Moderato],115000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,33,Young Person's Guide to the Orchestra: Fugue: Full Orchestra,177000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,34,Carnival of the Animals: Introduction,42000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,35,Carnival of the Animals: Royal March of the Lion,82000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,36,Carnival of the Animals: Hens and Cocks,50000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,37,Carnival of the Animals: Wild Horses,40000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,38,Carnival of the Animals: Tortoises,102000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,39,Carnival of the Animals: The Elephant,96000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,40,Carnival of the Animals: Kangaroos,56000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,41,Carnival of the Animals: Aquarium,145000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,42,Carnival of the Animals: Personages with Long Ears,35000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,43,Carnival of the Animals: The Cuckoo in the Depth of the Forest,131000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,44,Carnival of the Animals: Aviary,80000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,45,Carnival of the Animals: Pianists,73000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,46,Carnival of the Animals: Fossils,79000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,47,Carnival of the Animals: The Swan,169000
David Bowie,Peter and the Wolf,239d2837-638b-4d8d-9118-b16e73c0f1ed,1994-05-10,48,Carnival of the Animals: Finale,124000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,1,The Width of a Circle,490000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,2,All the Madmen,341000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,3,Black Country Rock,216000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,4,After All,235000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,5,Running Gun Blues,195000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,6,Saviour Machine,269000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,7,She Shook Me Cold,256506
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,8,The Man Who Sold the World,238493
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,9,The Supermen,224133
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,10,Lightning Frightening,221866
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,11,Holy Holy,143000
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,12,Moonage Daydream,234506
David Bowie,The Man Who Sold the World,246a9545-4a25-3204-a817-e52f9e5ae730,1990,13,Hang On to Yourself,173293
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,1,Blue Jean,207000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,2,Never Let Me Down,241000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,3,Modern Love,239000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,4,China Girl,301000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,5,The Jean Genie,328000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,6,Lets Dance,308000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,7,Young Americans,307000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,8,Golden Years,207000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,9,Scary Monsters,298000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,10,Day In Day Out,277000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,11,Bang Bang,241000
David Bowie,Lets Dance,25f505ec-0c03-4b08-a92d-202772b6b95b,1993,12,Absolute Beginners,438000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,1,Outside (intro),266000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,2,Scary Monsters,321000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,3,Reptile,379000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,4,Hallo Spaceboy,311000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,5,Hurt,369000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,6,Look Back in Anger,302000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,7,Im Deranged,346000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,8,The Hearts Filthy Lesson,307000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,9,The Voyeur of Utter Destruction (As Beauty),323000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,10,I Have Not Been to Oxford Town,259000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,11,Outside,273000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,12,Andy Warhol,220000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,13,Breaking Glass,229000
David Bowie,Stage 1. Hurling Disdain,2a1fabca-0fa9-463e-8a83-2106a21fe4cb,1996,14,The Man Who Sold the World,225000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,1,Introduction,15000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,2,Hang On to Yourself,167000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,3,Ziggy Stardust,204000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,4,Changes,212000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,5,The Supermen,177000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,6,Life on Mars?,209000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,7,Five Years,321000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,8,Space Oddity,322000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,9,Andy Warhol,238000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,10,My Death,357000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,11,The Width of a Circle,639000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,12,Queen Bitch,181000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,13,Moonage Daydream,278000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,14,"John, Im Only Dancing",216000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,15,Waiting for the Man,360000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,16,The Jean Genie,242000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,17,Suffragette City,265000
David Bowie,Santa Monica 72,2a4297fb-3d5d-37e2-8cf8-474b0e79f8fe,1995,18,Rock n Roll Suicide,197000
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,1,Station to Station,613626
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,2,Golden Years,242000
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,3,Word on a Wing,365000
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,4,TVC 15,333666
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,5,Stay,375333
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,6,Wild Is the Wind,364066
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,7,Word on a Wing (live),374840
David Bowie,Station to Station,2ba6f62f-d636-42e0-84d7-d7ff2bc6a1e1,1991,8,Stay (live),453466
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,1,Space Oddity (original mono demo),310000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,2,The Wild-Eyed Boy From Freecloud (BSide version),290506
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,3,The Prettiest Star,191493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,4,London Bye TaTa,155506
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,5,Black Country Rock,213493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,6,The Man Who Sold the World,236666
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,7,The Bewlay Brothers,322840
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,8,Changes,215493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,9,Round and Round,161333
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,10,Moonage Daydream,279173
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,11,"John, Im Only Dancing (outtake)",163493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,12,DriveIn Saturday,270000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,13,Panic in Detroit,265000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,14,Ziggy Stardust (live),196106
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,15,White Light/White Heat (live),237333
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,16,Rock n Roll Suicide (live),270493
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,1,Space Oddity,315760
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,2,Changes,215173
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,3,Starman,258026
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,4,Ziggy Stardust,194266
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,5,Suffragette City,206400
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,6,"John, Im Only Dancing",167266
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,7,The Jean Genie,247573
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,8,DriveIn Saturday,270026
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,9,Life on Mars?,231800
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,10,Sorrow,174306
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,11,Rebel Rebel,270360
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,12,Rock n Roll Suicide,178240
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,13,Diamond Dogs,364733
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,14,Knock on Wood,183666
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,15,Young Americans,311466
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,16,Fame,254693
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,17,Golden Years,240200
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,18,TVC 15,331640
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,19,Sound and Vision,183026
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,1,Modern Love,289426
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,2,China Girl,333666
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,3,Lets Dance,458000
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,4,Without You,191800
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,5,Ricochet,314040
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,6,Criminal World,265200
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,7,Cat People (Putting Out Fire),311426
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,8,Shake It,234840
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,9,Under Pressure,245600
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,1,Hang On to Yourself,176333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,2,Ziggy Stardust,189666
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,3,Watch That Man,250706
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,4,Wild Eyed Boy From Freecloud,197560
